Category,X,Y,int_time
PROSTITUTION,-122.47430807989402,37.7166425332691,15
NON-CRIMINAL,-122.428732393148,37.7228216788318,14
ROBBERY,-122.393408569442,37.78806774006961,3
NON-CRIMINAL,-122.477012148678,37.761698710405796,7
OTHER OFFENSES,-122.422467251653,37.7826837258796,18
VEHICLE THEFT,-122.407074084841,37.730717577788,22
NON-CRIMINAL,-122.412054141237,37.7816136403158,22
OTHER OFFENSES,-122.407845374111,37.7850943210103,15
VANDALISM,-122.407278660793,37.80741901490021,16
ASSAULT,-122.419671780296,37.7650501214668,17
DRIVING UNDER THE INFLUENCE,-122.48747476772101,37.7425302081389,3
WARRANTS,-122.40944095263399,37.75111815104739,19
BURGLARY,-122.41464540990101,37.7860688364633,18
NON-CRIMINAL,-122.407877787733,37.785968007677496,11
NON-CRIMINAL,-122.43426331017099,37.7254969149557,8
NON-CRIMINAL,-122.434895339697,37.769113879798496,18
NON-CRIMINAL,-122.441545440918,37.7242266011577,14
OTHER OFFENSES,-122.48933037043699,37.7612120995391,23
VEHICLE THEFT,-122.45979247601801,37.762925745758096,13
SUSPICIOUS OCC,-122.433353754785,37.7610427981277,11
NON-CRIMINAL,-122.452757708661,37.72308498253761,19
SECONDARY CODES,-122.43663473148399,37.803135683639,14
DRUG/NARCOTIC,-122.478604660091,37.7168855600811,0
NON-CRIMINAL,-122.40482801879,37.789759693834206,2
WARRANTS,-122.464819656968,37.7108217229157,19
NON-CRIMINAL,-122.48496777333,37.769970585057,14
OTHER OFFENSES,-122.443696904615,37.718927976006,12
OTHER OFFENSES,-122.452289660492,37.72569335757029,9
NON-CRIMINAL,-122.412930522059,37.7838344374141,6
VEHICLE THEFT,-122.39912445211,37.7405288910442,2
ROBBERY,-122.421395819115,37.7856843389472,4
OTHER OFFENSES,-122.44134052582301,37.781234489152105,18
FRAUD,-122.414302052544,37.781863316866,0
ROBBERY,-122.412492281865,37.727973464313294,2
BURGLARY,-122.38917826264999,37.7817062612299,9
SECONDARY CODES,-122.397000084271,37.793530471553,20
WEAPON LAWS,-122.397089183868,37.753598788032704,22
OTHER OFFENSES,-122.419671780296,37.7650501214668,16
VEHICLE THEFT,-122.453747579487,37.7877691509146,12
PROSTITUTION,-122.47755033951799,37.76173066852221,17
OTHER OFFENSES,-122.50022040363001,37.718954166945,15
NON-CRIMINAL,-122.446143672039,37.7700527182372,12
WARRANTS,-122.41877047993601,37.7107332124,13
MISSING PERSON,-122.451778890267,37.7769790928376,21
VEHICLE THEFT,-122.423918786916,37.781533812781795,0
SECONDARY CODES,-122.40340479147899,37.775420706711,10
ASSAULT,-122.42333692009701,37.7277941699256,0
NON-CRIMINAL,-122.40627707398701,37.770700025011394,23
NON-CRIMINAL,-122.41910574075199,37.7719857711361,13
NON-CRIMINAL,-122.419671780296,37.7650501214668,6
ASSAULT,-122.466309668238,37.7640368477306,16
DRUNKENNESS,-122.47711118718901,37.7644902928075,11
OTHER OFFENSES,-122.40340479147899,37.775420706711,14
ASSAULT,-122.423785184867,37.7892026281082,18
ASSAULT,-122.43278527411002,37.713050171973705,2
ASSAULT,-122.409529913278,37.7657184395282,15
OTHER OFFENSES,-122.41280375299999,37.8057739875696,12
SUSPICIOUS OCC,-122.407845374111,37.7850943210103,20
TRESPASS,-122.38791460113998,37.7833631726076,4
VANDALISM,-122.392133672954,37.717706251466296,19
WARRANTS,-122.413625833323,37.8027563488968,5
WARRANTS,-122.416078423909,37.762034786651896,13
OTHER OFFENSES,-122.426955631709,37.769247063207004,12
OTHER OFFENSES,-122.40340479147899,37.775420706711,22
NON-CRIMINAL,-122.39998111123998,37.7776242389287,8
"SEX OFFENSES, FORCIBLE",-122.42751186236099,37.782281261586796,2
OTHER OFFENSES,-122.416696931762,37.767667106329604,18
WARRANTS,-122.405087523335,37.7981219270604,13
ASSAULT,-122.509895418239,37.7723131976814,8
BURGLARY,-122.44846994760401,37.7756033970536,1
OTHER OFFENSES,-122.396308779701,37.7908392444392,18
VEHICLE THEFT,-122.437950487437,37.805756304316894,15
DISORDERLY CONDUCT,-122.414743835382,37.778719262789004,6
SUSPICIOUS OCC,-122.511054248258,37.77133878265779,15
NON-CRIMINAL,-122.413631253258,37.7848053746211,21
WARRANTS,-122.416769999704,37.7795845776674,11
OTHER OFFENSES,-122.393174162423,37.722036232083,17
VEHICLE THEFT,-122.402701071833,37.7463358668696,4
OTHER OFFENSES,-122.440359655894,37.770848020363296,17
ROBBERY,-122.419671780296,37.7650501214668,16
VANDALISM,-122.41559416477399,37.806810058421604,5
ASSAULT,-122.47522312846701,37.7204418078734,18
OTHER OFFENSES,-122.414652600787,37.7941089194366,20
FRAUD,-122.408231026261,37.787359494956,13
NON-CRIMINAL,-122.50267087385599,37.7745159726734,10
NON-CRIMINAL,-122.41847388242,37.7121040537994,19
OTHER OFFENSES,-122.42218826142599,37.7726948236861,9
BURGLARY,-122.45423990761299,37.745956295385604,8
WARRANTS,-122.42432283482401,37.7683035981657,12
VANDALISM,-122.442627054319,37.716246242905896,17
BURGLARY,-122.430631050261,37.767573913800994,0
ASSAULT,-122.409184636157,37.7756080205266,12
OTHER OFFENSES,-122.40539653724,37.7935249040335,21
NON-CRIMINAL,-122.418279075012,37.7498209864471,9
FRAUD,-122.50022040363001,37.718954166945,13
OTHER OFFENSES,-122.413564091744,37.779514030063,18
SUSPICIOUS OCC,-122.398088929937,37.7335006841226,13
ASSAULT,-122.44523886764799,37.7869774248844,10
NON-CRIMINAL,-122.459138010318,37.7227625208891,20
OTHER OFFENSES,-122.41013523637699,37.78418890752671,15
SECONDARY CODES,-122.407244087032,37.7865647607685,17
ASSAULT,-122.46811749981501,37.7389000144845,2
ASSAULT,-122.412902672193,37.7574512656436,13
VANDALISM,-122.431221797415,37.7671915511213,17
WARRANTS,-122.378928955993,37.7352990706774,8
TRESPASS,-122.401427486084,37.7941982165402,21
VEHICLE THEFT,-122.404586629869,37.7154432787137,19
DRUG/NARCOTIC,-122.414056291891,37.7827931071006,23
VANDALISM,-122.42075384839899,37.7866670084912,8
VEHICLE THEFT,-122.43042495533399,37.7807160084989,10
DRIVING UNDER THE INFLUENCE,-122.476223811973,37.7532981458744,1
SUSPICIOUS OCC,-122.40340479147899,37.775420706711,14
OTHER OFFENSES,-122.41013523637699,37.78418890752671,19
VANDALISM,-122.47369514444901,37.7777081697917,15
DRUNKENNESS,-122.419858465007,37.7627429027065,16
VANDALISM,-122.50848467097799,37.75374887893821,1
NON-CRIMINAL,-122.413731461593,37.7895283021427,11
MISSING PERSON,-122.423326648277,37.7264125201889,8
VEHICLE THEFT,-122.411431635883,37.758273367561,13
OTHER OFFENSES,-122.406970988225,37.7725273607571,8
OTHER OFFENSES,-122.40340479147899,37.775420706711,17
"SEX OFFENSES, FORCIBLE",-122.372926079722,37.730459961039706,22
SUSPICIOUS OCC,-122.421747650463,37.7627436601147,17
BURGLARY,-122.40340479147899,37.775420706711,12
ROBBERY,-122.418448186101,37.7522391652625,20
ASSAULT,-122.440737118652,37.772712466017204,2
VANDALISM,-122.437493921383,37.779870435121104,9
NON-CRIMINAL,-122.421747650463,37.7627436601147,18
FRAUD,-122.40652098714399,37.7850629421661,12
OTHER OFFENSES,-122.40340479147899,37.775420706711,7
OTHER OFFENSES,-122.42322715158501,37.7948173520031,19
ASSAULT,-122.38792738760901,37.7427030847405,19
OTHER OFFENSES,-122.472843756623,37.780629116828706,5
VANDALISM,-122.41799760821002,37.776955113843606,14
DRUG/NARCOTIC,-122.417634160005,37.787063186215,21
RECOVERED VEHICLE,-122.385215479529,37.7382444962471,12
STOLEN PROPERTY,-122.418698328939,37.7755894130051,16
NON-CRIMINAL,-122.41108692371999,37.7781634278768,13
DRUG/NARCOTIC,-122.412224164736,37.7820729312029,17
FORGERY/COUNTERFEITING,-122.403535460378,37.7878244847404,11
BURGLARY,-122.5100335576,37.772306555995605,17
OTHER OFFENSES,-122.405832474482,37.7857446545609,12
WEAPON LAWS,-122.41402982172701,37.7823291237659,18
NON-CRIMINAL,-122.40652098714399,37.7850629421661,18
VEHICLE THEFT,-122.424830977647,37.7518059047459,19
MISSING PERSON,-122.450910971518,37.7675357295038,17
ROBBERY,-122.402666683256,37.7943201279675,14
SUSPICIOUS OCC,-122.38947153568199,37.7340319720999,0
OTHER OFFENSES,-122.397034190089,37.792823650931204,20
OTHER OFFENSES,-122.417756708592,37.7698142360087,16
VEHICLE THEFT,-122.40340479147899,37.775420706711,21
OTHER OFFENSES,-122.465352649881,37.7809630027431,10
ASSAULT,-122.45423990761299,37.745956295385604,20
NON-CRIMINAL,-122.39191301983601,37.774657110500605,3
NON-CRIMINAL,-122.39826668167801,37.791714850209104,23
NON-CRIMINAL,-122.41457835516898,37.8006671097614,9
VANDALISM,-122.414089000708,37.75250507857579,6
BURGLARY,-122.44643449872801,37.7610072307256,23
WARRANTS,-122.418701003284,37.76510987862221,12
NON-CRIMINAL,-122.38848632028,37.761123572032794,19
ASSAULT,-122.406539115148,37.7564864109309,14
NON-CRIMINAL,-122.428087689719,37.7895820615822,15
DRUG/NARCOTIC,-122.415470924345,37.79405223670821,1
OTHER OFFENSES,-122.452541421279,37.70964971489421,10
ASSAULT,-122.415014685048,37.750836391743995,19
WARRANTS,-122.40856003729601,37.7825859895625,16
NON-CRIMINAL,-122.45962770793899,37.74894101883911,15
NON-CRIMINAL,-122.41777148469,37.8015056603454,9
OTHER OFFENSES,-122.41607528505101,37.78444966127911,19
OTHER OFFENSES,-122.389969598767,37.7669067689539,9
FORGERY/COUNTERFEITING,-122.396421943768,37.7941447423704,4
ASSAULT,-122.409093228545,37.7853898217787,2
NON-CRIMINAL,-122.442828646506,37.7914175466411,17
ASSAULT,-122.409282266623,37.7756858832791,17
NON-CRIMINAL,-122.406539115148,37.7564864109309,18
ASSAULT,-122.42109228187901,37.7849996426672,21
ASSAULT,-122.40340479147899,37.775420706711,10
OTHER OFFENSES,-122.48878141201,37.7602258414465,20
NON-CRIMINAL,-122.41050925879499,37.786043222299206,8
OTHER OFFENSES,-122.41531796699199,37.7807179285998,14
SUSPICIOUS OCC,-122.50403814454799,37.780399882213004,21
VANDALISM,-122.396844646399,37.7821181034463,23
SUSPICIOUS OCC,-122.415414178631,37.784476659022005,12
ASSAULT,-122.437805967469,37.7205476379806,20
NON-CRIMINAL,-122.42236966578,37.7779702929916,14
VANDALISM,-122.399666710657,37.733608195124795,15
OTHER OFFENSES,-122.396273518908,37.7209837534751,17
VEHICLE THEFT,-122.48786494592301,37.7556661017643,18
VANDALISM,-122.40540261095501,37.789630226693504,18
VEHICLE THEFT,-122.41940168214701,37.7982517046938,18
SUSPICIOUS OCC,-122.405667305759,37.742486195089896,22
FRAUD,-122.408040474858,37.786409403361795,10
NON-CRIMINAL,-122.426955631709,37.769247063207004,17
OTHER OFFENSES,-122.416583456133,37.778659154150795,15
OTHER OFFENSES,-122.400473580152,37.7850290611875,19
NON-CRIMINAL,-122.408597386677,37.789224205873,19
FRAUD,-122.47126720363,37.7808272386294,0
VANDALISM,-122.38943488551399,37.759143308269294,18
NON-CRIMINAL,-122.410246127857,37.7630304437725,11
BURGLARY,-122.39749737363701,37.75230663222629,13
VANDALISM,-122.50913483919099,37.76119776776321,23
OTHER OFFENSES,-122.44156139246999,37.7725523591109,10
ASSAULT,-122.462542742654,37.7111712111054,0
ROBBERY,-122.365565425353,37.8096707013239,21
MISSING PERSON,-122.40340479147899,37.775420706711,12
VANDALISM,-122.416517427405,37.7330103867416,6
OTHER OFFENSES,-122.42470207933201,37.7353699090873,4
SECONDARY CODES,-122.389286347131,37.7310998921861,14
NON-CRIMINAL,-122.405832474482,37.7857446545609,17
OTHER OFFENSES,-122.493717881861,37.77780405167471,12
OTHER OFFENSES,-122.41162615229901,37.77858957403121,2
DRUG/NARCOTIC,-122.385001533619,37.7330708173682,16
ASSAULT,-122.407398297689,37.795082613553,14
RECOVERED VEHICLE,-122.44268545938401,37.7527348724694,19
FORGERY/COUNTERFEITING,-122.452548746618,37.7640599599334,15
NON-CRIMINAL,-122.462481409934,37.743114752567294,8
OTHER OFFENSES,-122.51052451409201,37.779839999199794,12
NON-CRIMINAL,-122.400004792139,37.7882497881474,7
NON-CRIMINAL,-122.43790573131099,37.7623763079838,8
OTHER OFFENSES,-122.430754149474,37.7370760861665,15
OTHER OFFENSES,-122.389603169958,37.73229013539429,13
WEAPON LAWS,-122.40340479147899,37.775420706711,1
ASSAULT,-122.437487934422,37.7797599835447,23
NON-CRIMINAL,-122.44853355617701,37.7736810559876,8
NON-CRIMINAL,-122.397089183868,37.753598788032704,23
WARRANTS,-122.40901120663901,37.7811340568243,1
SUSPICIOUS OCC,-122.422375026857,37.770718896580796,10
"SEX OFFENSES, FORCIBLE",-122.39234976425699,37.7926450897756,20
OTHER OFFENSES,-122.372013936604,37.7298789539444,13
NON-CRIMINAL,-122.40391568157101,37.790538993725,0
NON-CRIMINAL,-122.40234658611601,37.789003338213895,8
OTHER OFFENSES,-122.43485678021099,37.760077705313705,18
VEHICLE THEFT,-122.461250082712,37.723642001612895,16
VEHICLE THEFT,-122.463269352262,37.765582441350105,16
OTHER OFFENSES,-122.407877787733,37.785968007677496,13
ROBBERY,-122.42269562936501,37.7921733284528,23
BURGLARY,-122.399249147914,37.7787049375495,4
OTHER OFFENSES,-122.429128783477,37.769455617859286,21
TRESPASS,-122.457710073927,37.7656873491296,9
ASSAULT,-122.435243139501,37.779142690307395,5
VEHICLE THEFT,-122.43654497606,37.7295342251535,10
MISSING PERSON,-122.507887184351,37.772405467557796,0
STOLEN PROPERTY,-122.400615057546,37.7727173825916,19
NON-CRIMINAL,-122.441127720985,37.78297431030629,11
VANDALISM,-122.400152784011,37.7941347017286,3
VANDALISM,-122.43058190412201,37.729596808294396,14
FRAUD,-122.445924788191,37.7646633239312,7
NON-CRIMINAL,-122.418738265772,37.7546172382083,15
VANDALISM,-122.413789467232,37.806552652983896,10
SUSPICIOUS OCC,-122.43570645022699,37.71411212537,8
OTHER OFFENSES,-122.40669059226101,37.7852071918419,0
VEHICLE THEFT,-122.448303520335,37.718672482695105,12
ASSAULT,-122.41317895884501,37.8076387530515,13
SECONDARY CODES,-122.412457953057,37.7147347356846,12
DRUG/NARCOTIC,-122.417903977564,37.785167087551706,16
WARRANTS,-122.415270480446,37.797534368025495,0
NON-CRIMINAL,-122.420211964949,37.7882225424263,0
VEHICLE THEFT,-122.399310162789,37.7604718693694,21
ROBBERY,-122.416397509503,37.766049241592704,0
OTHER OFFENSES,-122.412280369992,37.7108662317571,14
NON-CRIMINAL,-122.417878226786,37.7522731644848,11
OTHER OFFENSES,-122.421195221815,37.7847536577561,4
WARRANTS,-122.450788014434,37.7723680142894,3
FRAUD,-122.41198764359501,37.7850226622786,10
FRAUD,-122.49912647421199,37.741060499847706,10
SUSPICIOUS OCC,-122.451789219157,37.7344301822995,21
DRUG/NARCOTIC,-122.453376250788,37.7687142722405,18
OTHER OFFENSES,-122.391522893042,37.7324323864471,2
VANDALISM,-122.418930302924,37.80735025163229,16
WARRANTS,-122.39652852145201,37.7517298311377,18
FRAUD,-122.426955631709,37.769247063207004,20
NON-CRIMINAL,-122.406825183678,37.741054981526,3
OTHER OFFENSES,-122.408595110869,37.7837069301545,18
NON-CRIMINAL,-122.438800308883,37.7887609779354,19
WEAPON LAWS,-122.399686082806,37.739901780585,19
ASSAULT,-122.464399080237,37.7142937892046,5
OTHER OFFENSES,-122.43180920357901,37.715829163187706,12
OTHER OFFENSES,-122.413835548146,37.755677924351,12
VANDALISM,-122.400615613923,37.7295505843044,19
ASSAULT,-122.448019046655,37.789016124095795,13
FORGERY/COUNTERFEITING,-122.472321912705,37.7216221726261,7
WARRANTS,-122.393621427055,37.75248687189,10
ASSAULT,-122.40257121696399,37.7641259075201,15
VEHICLE THEFT,-122.41910574075199,37.7719857711361,12
NON-CRIMINAL,-122.40002612049,37.7705161444903,2
VEHICLE THEFT,-122.446342727707,37.7604099135244,10
OTHER OFFENSES,-122.405618998022,37.7785045190918,4
OTHER OFFENSES,-122.404365956101,37.7531213318501,17
OTHER OFFENSES,-122.410248918994,37.7623778857458,11
OTHER OFFENSES,-122.414224026965,37.771598279871604,15
DRUG/NARCOTIC,-122.413869632554,37.7818621883021,15
SUSPICIOUS OCC,-122.447971756065,37.7708850801849,9
SUSPICIOUS OCC,-122.465322776373,37.7309686954027,23
VEHICLE THEFT,-122.440383635898,37.7713219755505,18
NON-CRIMINAL,-122.471225712363,37.721579329952704,16
NON-CRIMINAL,-122.41219255572099,37.781604574125204,4
OTHER OFFENSES,-122.393573303211,37.726979773730605,8
STOLEN PROPERTY,-122.43473324633301,37.7849443169969,17
SUSPICIOUS OCC,-122.403434086745,37.78764305018,15
VEHICLE THEFT,-122.42414686692499,37.763953010283,23
MISSING PERSON,-122.40232147638001,37.78203871461721,11
OTHER OFFENSES,-122.386428557203,37.7490669574652,12
OTHER OFFENSES,-122.404306598392,37.712155742830895,17
WARRANTS,-122.45089110582701,37.777093289137895,20
ASSAULT,-122.44988389860399,37.7814298852081,23
VEHICLE THEFT,-122.38808857018499,37.781854860395,17
OTHER OFFENSES,-122.416583456133,37.778659154150795,6
SUSPICIOUS OCC,-122.39223735334299,37.7785204661785,12
WARRANTS,-122.415642487855,37.7788323158792,18
VANDALISM,-122.40340479147899,37.775420706711,10
VEHICLE THEFT,-122.45701616347401,37.7812163786666,0
DRUG/NARCOTIC,-122.415754575208,37.780719182394,10
SUSPICIOUS OCC,-122.41251534135598,37.78047774805079,12
WARRANTS,-122.393494354172,37.7608225967375,18
VEHICLE THEFT,-122.445841561825,37.76179366366971,19
MISSING PERSON,-122.404282497745,37.7982249345487,21
OTHER OFFENSES,-122.396211462065,37.7323654929611,18
VEHICLE THEFT,-122.503517710872,37.7577055131756,23
NON-CRIMINAL,-122.419052694349,37.7586324051562,20
BURGLARY,-122.410600103463,37.7675325594031,18
OTHER OFFENSES,-122.390521939554,37.7375439838695,13
WARRANTS,-122.406958660602,37.789434763003996,17
NON-CRIMINAL,-122.477976682169,37.7269346350353,11
STOLEN PROPERTY,-122.42875315108999,37.7974762132636,9
WARRANTS,-122.41993011161101,37.7868262082156,0
WEAPON LAWS,-122.426036566526,37.759419804663,15
ASSAULT,-122.41718044863501,37.76196742181021,17
ASSAULT,-122.46176685444901,37.7250139656347,0
NON-CRIMINAL,-122.405291680009,37.7969085528868,17
SECONDARY CODES,-122.412784096502,37.78486569395261,15
WARRANTS,-122.408421116922,37.7835699386918,11
WARRANTS,-122.41198764359501,37.7850226622786,7
NON-CRIMINAL,-122.396556426173,37.7941169057941,17
"SEX OFFENSES, FORCIBLE",-122.462820934738,37.7829584656072,11
OTHER OFFENSES,-122.424042254192,37.73740517834421,10
BURGLARY,-122.403464080033,37.7785233776032,17
VEHICLE THEFT,-122.462030867907,37.76422352238861,16
FRAUD,-122.510032525985,37.7741786514476,8
NON-CRIMINAL,-122.393324841737,37.71882642599621,12
SUSPICIOUS OCC,-122.406539115148,37.7564864109309,16
DRUG/NARCOTIC,-122.411071423064,37.7817511307229,16
NON-CRIMINAL,-122.404767635853,37.794664653815396,21
OTHER OFFENSES,-122.398063445395,37.77956584602929,8
OTHER OFFENSES,-122.476306961103,37.7824033263982,19
WARRANTS,-122.41888271557801,37.7262423520504,17
OTHER OFFENSES,-122.397391852808,37.79906588064621,20
NON-CRIMINAL,-122.41250614556002,37.745680288147504,11
ROBBERY,-122.41431785788099,37.7799444052046,6
VEHICLE THEFT,-122.459420973333,37.758797388386995,23
VEHICLE THEFT,-122.410065781604,37.7749906792593,21
SUSPICIOUS OCC,-122.459128981675,37.7448291585327,10
RECOVERED VEHICLE,-122.39678876377701,37.731846392060795,6
VANDALISM,-122.44126111989401,37.796299013693705,4
ASSAULT,-122.41431785788099,37.7799444052046,0
OTHER OFFENSES,-122.420778073785,37.768224020615705,13
VANDALISM,-122.40753833231899,37.7657827544276,15
WARRANTS,-122.439525681945,37.7583843980948,9
ASSAULT,-122.440840502522,37.7286718150861,22
VEHICLE THEFT,-122.44988389860399,37.7814298852081,17
NON-CRIMINAL,-122.47630564574,37.7814192906098,3
MISSING PERSON,-122.40340479147899,37.775420706711,10
RECOVERED VEHICLE,-122.445445657599,37.729033376083,10
STOLEN PROPERTY,-122.421734189838,37.7882961275539,14
VANDALISM,-122.408656611061,37.7719914724523,18
FORGERY/COUNTERFEITING,-122.41965834371,37.7642205603745,7
VEHICLE THEFT,-122.48821757532801,37.7837358666831,0
WARRANTS,-122.47827820633199,37.7209451616295,9
ASSAULT,-122.391522893042,37.7324323864471,16
OTHER OFFENSES,-122.41736013947701,37.7523063170181,21
MISSING PERSON,-122.412930522059,37.7838344374141,5
VEHICLE THEFT,-122.410007357052,37.7259001413613,5
OTHER OFFENSES,-122.40340479147899,37.775420706711,12
WARRANTS,-122.466504397113,37.7662014296859,4
FORGERY/COUNTERFEITING,-122.434214356016,37.7169800042342,10
ASSAULT,-122.428614806947,37.7713841278888,14
WEAPON LAWS,-122.42885538348301,37.780914754285895,23
NON-CRIMINAL,-122.424180902395,37.778586410055105,12
WARRANTS,-122.430421787109,37.759556498494,21
NON-CRIMINAL,-122.414089000708,37.75250507857579,10
